epoch,epoch_train_duration_minutes,lr-RangerLite,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
15,,,31589,,0.06918356567621231,,
,,0.001,31599,,,,
15,,,31599,,0.06876953691244125,,
,,0.001,31609,,,,
15,,,31609,,0.07133536785840988,,
,,0.001,31619,,,,
15,,,31619,,0.07006044685840607,,
,,0.001,31629,,,,
15,,,31629,,0.07254371047019958,,
,,0.001,31639,,,,
15,,,31639,,0.07000178098678589,,
,,0.001,31649,,,,
15,,,31649,,0.06913390755653381,,
,,0.001,31659,,,,
15,,,31659,,0.06814976781606674,,
,,0.001,31669,,,,
15,,,31669,,0.07187645882368088,,
,,0.001,31679,,,,
15,,,31679,,0.0701281726360321,,
,,0.001,31689,,,,
15,,,31689,,0.06807728856801987,,
,,0.001,31699,,,,
15,,,31699,,0.07156531512737274,,
,,0.001,31709,,,,
15,,,31709,,0.06947599351406097,,
,,0.001,31719,,,,
15,,,31719,,0.06931127607822418,,
,,0.001,31729,,,,
15,,,31729,,0.06898254156112671,,
,,0.001,31739,,,,
15,,,31739,,0.07074002921581268,,
,,0.001,31749,,,,
15,,,31749,,0.06972285360097885,,
,,0.001,31759,,,,
15,,,31759,,0.06818388402462006,,
,,0.001,31769,,,,
15,,,31769,,0.06667251139879227,,
,,0.001,31779,,,,
15,,,31779,,0.07253091782331467,,
,,0.001,31789,,,,
15,,,31789,,0.06997665762901306,,
,,0.001,31799,,,,
15,,,31799,,0.0672072023153305,,
,,0.001,31809,,,,
15,,,31809,,0.06903038173913956,,
,,0.001,31819,,,,
15,,,31819,,0.07019875943660736,,
,,0.001,31829,,,,
15,,,31829,,0.07213853299617767,,
,,0.001,31839,,,,
15,,,31839,,0.070951908826828,,
,,0.001,31849,,,,
15,,,31849,,0.0702720433473587,,
,,0.001,31859,,,,
15,,,31859,,0.07054436206817627,,
,,0.001,31869,,,,
15,,,31869,,0.07151050120592117,,
,,0.001,31879,,,,
15,,,31879,,0.06773544102907181,,
,,0.001,31889,,,,
15,,,31889,,0.07054108381271362,,
,,0.001,31899,,,,
15,,,31899,,0.06922304630279541,,
,,0.001,31909,,,,
15,,,31909,,0.06875251978635788,,
,,0.001,31919,,,,
15,,,31919,,0.07300084084272385,,
,,0.001,31929,,,,
15,,,31929,,0.06831925362348557,,
,,0.001,31939,,,,
15,,,31939,,0.07193175703287125,,
,,0.001,31949,,,,
15,,,31949,,0.0696181207895279,,
,,0.001,31959,,,,
15,,,31959,,0.0734969824552536,,
,,0.001,31969,,,,
15,,,31969,,0.06906457990407944,,
,,0.001,31979,,,,
15,,,31979,,0.07055902481079102,,
,,0.001,31989,,,,
15,,,31989,,0.07108309864997864,,
,,0.001,31999,,,,
15,,,31999,,0.06903325766324997,,
,,,750,,,,0.06988974660634995
,,,751,,,,0.07201705127954483
,,,752,,,,0.06906432658433914
,,,753,,,,0.06957251578569412
,,,754,,,,0.06999329477548599
,,,755,,,,0.06945391744375229
,,,756,,,,0.07135870307683945
,,,757,,,,0.06966924667358398
,,,758,,,,0.07051204890012741
,,,759,,,,0.07064330577850342
,,,760,,,,0.07020577788352966
,,,761,,,,0.06975855678319931
,,,762,,,,0.07159785181283951
,,,763,,,,0.07062330096960068
,,,764,,,,0.07054679095745087
,,,765,,,,0.07193057984113693
,,,766,,,,0.06931251287460327
,,,767,,,,0.06818614155054092
,,,768,,,,0.07035326957702637
,,,769,,,,0.07027784734964371
,,,770,,,,0.07121064513921738
,,,771,,,,0.07043606787919998
,,,772,,,,0.06956764310598373
,,,773,,,,0.07017537206411362
,,,774,,,,0.06992966681718826
,,,775,,,,0.07017260789871216
,,,776,,,,0.07064604014158249
,,,777,,,,0.06998033821582794
,,,778,,,,0.07007678598165512
,,,779,,,,0.06941384077072144
,,,780,,,,0.06938295066356659
,,,781,,,,0.06967724114656448
,,,782,,,,0.06958120316267014
,,,783,,,,0.06895099580287933
,,,784,,,,0.07096954435110092
,,,785,,,,0.0696825161576271
,,,786,,,,0.06994382292032242
,,,787,,,,0.07070691883563995
,,,788,,,,0.07004810869693756
,,,789,,,,0.06965533643960953
,,,790,,,,0.0706423670053482
,,,791,,,,0.06926719844341278
,,,792,,,,0.06905592232942581
,,,793,,,,0.06948365271091461
,,,794,,,,0.06908891350030899
,,,795,,,,0.06899912655353546
,,,796,,,,0.06896842271089554
,,,797,,,,0.06947275251150131
,,,798,,,,0.07014626264572144
,,,799,,,,0.07005832344293594
15,,,31999,,,0.07000714540481567,
15,8.29323673248291,,31999,0.07015359401702881,,,
,,0.001,32009,,,,
16,,,32009,,0.07102509588003159,,
,,0.001,32019,,,,
16,,,32019,,0.07233959436416626,,
,,0.001,32029,,,,
16,,,32029,,0.06951281428337097,,
,,0.001,32039,,,,
16,,,32039,,0.06927365064620972,,
,,0.001,32049,,,,
16,,,32049,,0.07128120958805084,,
,,0.001,32059,,,,
16,,,32059,,0.06896492093801498,,
,,0.001,32069,,,,
16,,,32069,,0.06910321116447449,,
,,0.001,32079,,,,
16,,,32079,,0.06880948692560196,,
,,0.001,32089,,,,
16,,,32089,,0.06856760382652283,,
,,0.001,32099,,,,
16,,,32099,,0.07139599323272705,,
,,0.001,32109,,,,
16,,,32109,,0.07030156999826431,,
,,0.001,32119,,,,
16,,,32119,,0.06977266073226929,,
,,0.001,32129,,,,
16,,,32129,,0.07047620415687561,,
,,0.001,32139,,,,
16,,,32139,,0.06919549405574799,,
,,0.001,32149,,,,
16,,,32149,,0.07150804996490479,,
,,0.001,32159,,,,
16,,,32159,,0.07132602483034134,,
,,0.001,32169,,,,
16,,,32169,,0.0694054663181305,,
,,0.001,32179,,,,
16,,,32179,,0.06992296874523163,,
,,0.001,32189,,,,
16,,,32189,,0.06911793351173401,,
,,0.001,32199,,,,
16,,,32199,,0.06832879781723022,,
,,0.001,32209,,,,
16,,,32209,,0.07225383818149567,,
,,0.001,32219,,,,
16,,,32219,,0.06688477843999863,,
,,0.001,32229,,,,
16,,,32229,,0.0708145871758461,,
,,0.001,32239,,,,
16,,,32239,,0.0698709562420845,,
,,0.001,32249,,,,
16,,,32249,,0.06955941766500473,,
,,0.001,32259,,,,
16,,,32259,,0.06908553093671799,,
,,0.001,32269,,,,
16,,,32269,,0.07013816386461258,,
,,0.001,32279,,,,
16,,,32279,,0.06931160390377045,,
,,0.001,32289,,,,
16,,,32289,,0.07057102769613266,,
,,0.001,32299,,,,
16,,,32299,,0.06678033620119095,,
,,0.001,32309,,,,
16,,,32309,,0.0681615099310875,,
,,0.001,32319,,,,
16,,,32319,,0.07073678076267242,,
,,0.001,32329,,,,
16,,,32329,,0.06859169155359268,,
,,0.001,32339,,,,
16,,,32339,,0.0703873485326767,,
,,0.001,32349,,,,
16,,,32349,,0.06928271055221558,,
,,0.001,32359,,,,
16,,,32359,,0.06649061292409897,,
,,0.001,32369,,,,
16,,,32369,,0.07085099816322327,,
,,0.001,32379,,,,
16,,,32379,,0.07068769633769989,,
,,0.001,32389,,,,
16,,,32389,,0.07100193947553635,,
,,0.001,32399,,,,
16,,,32399,,0.07183949649333954,,
,,0.001,32409,,,,
16,,,32409,,0.06889057159423828,,
,,0.001,32419,,,,
16,,,32419,,0.06902918219566345,,
,,0.001,32429,,,,
16,,,32429,,0.07107129693031311,,
,,0.001,32439,,,,
16,,,32439,,0.06997552514076233,,
,,0.001,32449,,,,
16,,,32449,,0.07008956372737885,,
,,0.001,32459,,,,
16,,,32459,,0.07094243168830872,,
,,0.001,32469,,,,
16,,,32469,,0.06773177534341812,,
,,0.001,32479,,,,
16,,,32479,,0.06757380813360214,,
,,0.001,32489,,,,
16,,,32489,,0.0684058666229248,,
,,0.001,32499,,,,
16,,,32499,,0.0711551308631897,,
,,0.001,32509,,,,
16,,,32509,,0.0680624470114708,,
,,0.001,32519,,,,
16,,,32519,,0.07245039194822311,,
,,0.001,32529,,,,
16,,,32529,,0.06702356040477753,,
,,0.001,32539,,,,
16,,,32539,,0.07025185227394104,,
,,0.001,32549,,,,
16,,,32549,,0.07221829146146774,,
,,0.001,32559,,,,
16,,,32559,,0.0716252252459526,,
,,0.001,32569,,,,
16,,,32569,,0.06944833695888519,,
,,0.001,32579,,,,
16,,,32579,,0.07347247004508972,,
,,0.001,32589,,,,
16,,,32589,,0.06877300143241882,,
,,0.001,32599,,,,
16,,,32599,,0.07005663216114044,,
,,0.001,32609,,,,
16,,,32609,,0.06919141113758087,,
,,0.001,32619,,,,
16,,,32619,,0.07106219977140427,,
,,0.001,32629,,,,
16,,,32629,,0.06867769360542297,,
,,0.001,32639,,,,
16,,,32639,,0.0689685121178627,,
,,0.001,32649,,,,
16,,,32649,,0.06931117177009583,,
,,0.001,32659,,,,
16,,,32659,,0.06752557307481766,,
,,0.001,32669,,,,
16,,,32669,,0.06921259313821793,,
,,0.001,32679,,,,
16,,,32679,,0.0698072612285614,,
,,0.001,32689,,,,
16,,,32689,,0.06836578994989395,,
,,0.001,32699,,,,
16,,,32699,,0.07349646091461182,,
,,0.001,32709,,,,
16,,,32709,,0.06912849843502045,,
,,0.001,32719,,,,
16,,,32719,,0.0705900713801384,,
,,0.001,32729,,,,
16,,,32729,,0.06702825427055359,,
,,0.001,32739,,,,
16,,,32739,,0.06805834174156189,,
,,0.001,32749,,,,
16,,,32749,,0.06667470186948776,,
,,0.001,32759,,,,
16,,,32759,,0.06961521506309509,,
,,0.001,32769,,,,
16,,,32769,,0.06792979687452316,,
,,0.001,32779,,,,
16,,,32779,,0.07090917229652405,,
,,0.001,32789,,,,
16,,,32789,,0.06956683844327927,,
,,0.001,32799,,,,
16,,,32799,,0.07129406929016113,,
,,0.001,32809,,,,
16,,,32809,,0.07029873132705688,,
,,0.001,32819,,,,
16,,,32819,,0.06922727078199387,,
,,0.001,32829,,,,
16,,,32829,,0.06938308477401733,,
,,0.001,32839,,,,
16,,,32839,,0.06552448868751526,,
,,0.001,32849,,,,
16,,,32849,,0.07007987797260284,,
,,0.001,32859,,,,
16,,,32859,,0.0717257633805275,,
,,0.001,32869,,,,
16,,,32869,,0.07190309464931488,,
,,0.001,32879,,,,
16,,,32879,,0.07254838943481445,,
,,0.001,32889,,,,
16,,,32889,,0.0679684579372406,,
,,0.001,32899,,,,
16,,,32899,,0.06901451200246811,,
,,0.001,32909,,,,
16,,,32909,,0.06992045044898987,,
,,0.001,32919,,,,
16,,,32919,,0.07020945847034454,,
,,0.001,32929,,,,
16,,,32929,,0.07043387740850449,,
,,0.001,32939,,,,
16,,,32939,,0.07132142037153244,,
,,0.001,32949,,,,
16,,,32949,,0.07006862014532089,,
,,0.001,32959,,,,
16,,,32959,,0.07124865055084229,,
,,0.001,32969,,,,
16,,,32969,,0.0718265101313591,,
,,0.001,32979,,,,
16,,,32979,,0.0731913149356842,,
,,0.001,32989,,,,
16,,,32989,,0.0733615979552269,,
,,0.001,32999,,,,
16,,,32999,,0.0724983662366867,,
,,0.001,33009,,,,
16,,,33009,,0.06806740164756775,,
,,0.001,33019,,,,
16,,,33019,,0.06579501926898956,,
,,0.001,33029,,,,
16,,,33029,,0.06908783316612244,,
,,0.001,33039,,,,
16,,,33039,,0.06944503635168076,,
,,0.001,33049,,,,
16,,,33049,,0.07052995264530182,,
,,0.001,33059,,,,
16,,,33059,,0.06927208602428436,,
,,0.001,33069,,,,
16,,,33069,,0.07183574885129929,,
,,0.001,33079,,,,
16,,,33079,,0.06958291679620743,,
,,0.001,33089,,,,
16,,,33089,,0.06678271293640137,,
,,0.001,33099,,,,
16,,,33099,,0.06932057440280914,,
,,0.001,33109,,,,
16,,,33109,,0.06823760271072388,,
,,0.001,33119,,,,
16,,,33119,,0.07209962606430054,,
,,0.001,33129,,,,
16,,,33129,,0.06941781938076019,,
,,0.001,33139,,,,
16,,,33139,,0.0711546242237091,,
,,0.001,33149,,,,
16,,,33149,,0.07324645668268204,,
,,0.001,33159,,,,
16,,,33159,,0.07009255141019821,,
,,0.001,33169,,,,
16,,,33169,,0.06903321295976639,,
,,0.001,33179,,,,
16,,,33179,,0.070094995200634,,
,,0.001,33189,,,,
16,,,33189,,0.0702541396021843,,
,,0.001,33199,,,,
16,,,33199,,0.07034087926149368,,
,,0.001,33209,,,,
16,,,33209,,0.06934136897325516,,
,,0.001,33219,,,,
16,,,33219,,0.06912431865930557,,
,,0.001,33229,,,,
16,,,33229,,0.06987818330526352,,
,,0.001,33239,,,,
16,,,33239,,0.06728681921958923,,
,,0.001,33249,,,,
16,,,33249,,0.0680740475654602,,
,,0.001,33259,,,,
16,,,33259,,0.06810644268989563,,
,,0.001,33269,,,,
16,,,33269,,0.07055895775556564,,
,,0.001,33279,,,,
16,,,33279,,0.06971725076436996,,
,,0.001,33289,,,,
16,,,33289,,0.07241038233041763,,
,,0.001,33299,,,,
16,,,33299,,0.07084912061691284,,
,,0.001,33309,,,,
16,,,33309,,0.07004552334547043,,
,,0.001,33319,,,,
16,,,33319,,0.07087964564561844,,
,,0.001,33329,,,,
16,,,33329,,0.07139565795660019,,
,,0.001,33339,,,,
16,,,33339,,0.07075462490320206,,
,,0.001,33349,,,,
16,,,33349,,0.06723096966743469,,
,,0.001,33359,,,,
16,,,33359,,0.06975695490837097,,
,,0.001,33369,,,,
16,,,33369,,0.06795156002044678,,
,,0.001,33379,,,,
16,,,33379,,0.07075997442007065,,
,,0.001,33389,,,,
16,,,33389,,0.06965502351522446,,
,,0.001,33399,,,,
16,,,33399,,0.06986342370510101,,
,,0.001,33409,,,,
16,,,33409,,0.06864689290523529,,
,,0.001,33419,,,,
16,,,33419,,0.06790819019079208,,
,,0.001,33429,,,,
16,,,33429,,0.07039124518632889,,
,,0.001,33439,,,,
16,,,33439,,0.0732811838388443,,
,,0.001,33449,,,,
16,,,33449,,0.07009027898311615,,
,,0.001,33459,,,,
16,,,33459,,0.06997464597225189,,
,,0.001,33469,,,,
16,,,33469,,0.06914317607879639,,
,,0.001,33479,,,,
16,,,33479,,0.07180757075548172,,
,,0.001,33489,,,,
16,,,33489,,0.0701993927359581,,
,,0.001,33499,,,,
16,,,33499,,0.07246536016464233,,
,,0.001,33509,,,,
16,,,33509,,0.07045358419418335,,
,,0.001,33519,,,,
16,,,33519,,0.06952690333127975,,
,,0.001,33529,,,,
16,,,33529,,0.0717925950884819,,
,,0.001,33539,,,,
16,,,33539,,0.07052679359912872,,
,,0.001,33549,,,,
16,,,33549,,0.06954704970121384,,
,,0.001,33559,,,,
16,,,33559,,0.06791415810585022,,
,,0.001,33569,,,,
16,,,33569,,0.07001722604036331,,
,,0.001,33579,,,,
16,,,33579,,0.06979039311408997,,
,,0.001,33589,,,,
16,,,33589,,0.06744757294654846,,
,,0.001,33599,,,,
16,,,33599,,0.06906871497631073,,
,,0.001,33609,,,,
16,,,33609,,0.07295114547014236,,
,,0.001,33619,,,,
16,,,33619,,0.06969358026981354,,
,,0.001,33629,,,,
16,,,33629,,0.06748156249523163,,
,,0.001,33639,,,,
16,,,33639,,0.07068869471549988,,
,,0.001,33649,,,,
16,,,33649,,0.07348448038101196,,
,,0.001,33659,,,,
16,,,33659,,0.07032283395528793,,
,,0.001,33669,,,,
16,,,33669,,0.06780163198709488,,
,,0.001,33679,,,,
16,,,33679,,0.06951901316642761,,
,,0.001,33689,,,,
16,,,33689,,0.0698259249329567,,
,,0.001,33699,,,,
16,,,33699,,0.06979400664567947,,
,,0.001,33709,,,,
16,,,33709,,0.07110820710659027,,
,,0.001,33719,,,,
16,,,33719,,0.0667172446846962,,
,,0.001,33729,,,,
16,,,33729,,0.06952234357595444,,
,,0.001,33739,,,,
16,,,33739,,0.06872447580099106,,
,,0.001,33749,,,,
16,,,33749,,0.0692877396941185,,
,,0.001,33759,,,,
16,,,33759,,0.06607431173324585,,
,,0.001,33769,,,,
16,,,33769,,0.06799229234457016,,
,,0.001,33779,,,,
16,,,33779,,0.07069756835699081,,
,,0.001,33789,,,,
16,,,33789,,0.07123130559921265,,
,,0.001,33799,,,,
16,,,33799,,0.06845592707395554,,
,,0.001,33809,,,,
16,,,33809,,0.0678824931383133,,
,,0.001,33819,,,,
16,,,33819,,0.07108913362026215,,
,,0.001,33829,,,,
16,,,33829,,0.06868994235992432,,
,,0.001,33839,,,,
16,,,33839,,0.07026968896389008,,
,,0.001,33849,,,,
16,,,33849,,0.07198859006166458,,
,,0.001,33859,,,,
16,,,33859,,0.06921617686748505,,
,,0.001,33869,,,,
16,,,33869,,0.07254710793495178,,
,,0.001,33879,,,,
16,,,33879,,0.0681152418255806,,
,,0.001,33889,,,,
16,,,33889,,0.07206498086452484,,
,,0.001,33899,,,,
16,,,33899,,0.06738706678152084,,
,,0.001,33909,,,,
16,,,33909,,0.07059327512979507,,
,,0.001,33919,,,,
16,,,33919,,0.06661272794008255,,
,,0.001,33929,,,,
16,,,33929,,0.07027508318424225,,
,,0.001,33939,,,,
16,,,33939,,0.07007806748151779,,
,,0.001,33949,,,,
16,,,33949,,0.07198243588209152,,
,,0.001,33959,,,,
16,,,33959,,0.07001368701457977,,
,,0.001,33969,,,,
16,,,33969,,0.06729428470134735,,
,,0.001,33979,,,,
16,,,33979,,0.07092196494340897,,
,,0.001,33989,,,,
16,,,33989,,0.07427938282489777,,
,,0.001,33999,,,,
16,,,33999,,0.07052932679653168,,
,,,800,,,,0.06969244033098221
,,,801,,,,0.07175692915916443
,,,802,,,,0.06873143464326859
,,,803,,,,0.0695958212018013
,,,804,,,,0.06982697546482086
,,,805,,,,0.06927147507667542
,,,806,,,,0.07118647545576096
,,,807,,,,0.069511279463768
,,,808,,,,0.07023125141859055
,,,809,,,,0.07041365653276443
,,,810,,,,0.06992017477750778
,,,811,,,,0.06993123888969421
,,,812,,,,0.07162018120288849
,,,813,,,,0.07045064121484756
,,,814,,,,0.07060220837593079
,,,815,,,,0.07160485535860062
,,,816,,,,0.06928825378417969
,,,817,,,,0.06777048110961914
,,,818,,,,0.07015085220336914
,,,819,,,,0.06999001652002335
,,,820,,,,0.0708993673324585
,,,821,,,,0.07011967152357101
,,,822,,,,0.06937496364116669
,,,823,,,,0.06999804079532623
,,,824,,,,0.06992018967866898
,,,825,,,,0.07013233006000519
,,,826,,,,0.07049846649169922
,,,827,,,,0.06946255266666412
,,,828,,,,0.06982352584600449
,,,829,,,,0.06924402713775635
,,,830,,,,0.0692991241812706
,,,831,,,,0.06956347078084946
,,,832,,,,0.06921665370464325
,,,833,,,,0.06880850344896317
,,,834,,,,0.07101254165172577
,,,835,,,,0.06937196850776672
,,,836,,,,0.06977373361587524
,,,837,,,,0.07037526369094849
,,,838,,,,0.07007919251918793
,,,839,,,,0.06933986395597458
,,,840,,,,0.07064570486545563
,,,841,,,,0.06929796189069748
,,,842,,,,0.0692281574010849
,,,843,,,,0.06950763612985611
,,,844,,,,0.06863527745008469
,,,845,,,,0.06883732974529266
,,,846,,,,0.06883572787046432
,,,847,,,,0.06939152628183365
,,,848,,,,0.06985960155725479
,,,849,,,,0.06967572867870331
16,,,33999,,,0.06983549147844315,
16,8.316877365112305,,33999,0.06972133368253708,,,
,,0.001,34009,,,,
17,,,34009,,0.07294569164514542,,
,,0.001,34019,,,,
17,,,34019,,0.06882504373788834,,
,,0.001,34029,,,,
17,,,34029,,0.07262774556875229,,
,,0.001,34039,,,,
17,,,34039,,0.06902680546045303,,
,,0.001,34049,,,,
17,,,34049,,0.07056594640016556,,
,,0.001,34059,,,,
17,,,34059,,0.06980474293231964,,
,,0.001,34069,,,,
17,,,34069,,0.0679800733923912,,
,,0.001,34079,,,,
17,,,34079,,0.06899740546941757,,
,,0.001,34089,,,,
17,,,34089,,0.06827325373888016,,
,,0.001,34099,,,,
17,,,34099,,0.07235075533390045,,
,,0.001,34109,,,,
17,,,34109,,0.0700770691037178,,
,,0.001,34119,,,,
17,,,34119,,0.07114006578922272,,
,,0.001,34129,,,,
17,,,34129,,0.06851600110530853,,
,,0.001,34139,,,,
17,,,34139,,0.06925275176763535,,
,,0.001,34149,,,,
17,,,34149,,0.06905420869588852,,
,,0.001,34159,,,,
17,,,34159,,0.06858362257480621,,
,,0.001,34169,,,,
17,,,34169,,0.06967557221651077,,
,,0.001,34179,,,,
17,,,34179,,0.06709621846675873,,
,,0.001,34189,,,,
17,,,34189,,0.07099796086549759,,
,,0.001,34199,,,,
17,,,34199,,0.0684417262673378,,
,,0.001,34209,,,,
17,,,34209,,0.07256826758384705,,
,,0.001,34219,,,,
17,,,34219,,0.06932207196950912,,
,,0.001,34229,,,,
17,,,34229,,0.06956005841493607,,
,,0.001,34239,,,,
17,,,34239,,0.06706996262073517,,
,,0.001,34249,,,,
17,,,34249,,0.06848285347223282,,
,,0.001,34259,,,,
17,,,34259,,0.07072530686855316,,
,,0.001,34269,,,,
17,,,34269,,0.0700407475233078,,
,,0.001,34279,,,,
17,,,34279,,0.06703323125839233,,
,,0.001,34289,,,,
17,,,34289,,0.06948400288820267,,
,,0.001,34299,,,,
17,,,34299,,0.06718551367521286,,
,,0.001,34309,,,,
17,,,34309,,0.07155494391918182,,
,,0.001,34319,,,,
17,,,34319,,0.06745670735836029,,
,,0.001,34329,,,,
17,,,34329,,0.07011956721544266,,
,,0.001,34339,,,,
17,,,34339,,0.06646330654621124,,
,,0.001,34349,,,,
17,,,34349,,0.06756611168384552,,
,,0.001,34359,,,,
17,,,34359,,0.069184310734272,,
,,0.001,34369,,,,
17,,,34369,,0.06992733478546143,,
,,0.001,34379,,,,
17,,,34379,,0.0688212513923645,,
,,0.001,34389,,,,
17,,,34389,,0.06848414242267609,,
,,0.001,34399,,,,
17,,,34399,,0.0701969638466835,,
,,0.001,34409,,,,
17,,,34409,,0.07172738760709763,,
,,0.001,34419,,,,
17,,,34419,,0.06976143270730972,,
,,0.001,34429,,,,
17,,,34429,,0.06974285840988159,,
,,0.001,34439,,,,
17,,,34439,,0.06778242439031601,,
,,0.001,34449,,,,
17,,,34449,,0.07103531062602997,,
,,0.001,34459,,,,
17,,,34459,,0.07129007577896118,,
,,0.001,34469,,,,
17,,,34469,,0.07310470938682556,,
,,0.001,34479,,,,
17,,,34479,,0.06675831973552704,,
,,0.001,34489,,,,
17,,,34489,,0.07159370929002762,,
,,0.001,34499,,,,
17,,,34499,,0.07096919417381287,,
,,0.001,34509,,,,
17,,,34509,,0.06958877295255661,,
,,0.001,34519,,,,
17,,,34519,,0.06817518919706345,,
,,0.001,34529,,,,
17,,,34529,,0.068125881254673,,
,,0.001,34539,,,,
17,,,34539,,0.0705309808254242,,
,,0.001,34549,,,,
17,,,34549,,0.06872986257076263,,
,,0.001,34559,,,,
17,,,34559,,0.0684460997581482,,
,,0.001,34569,,,,
17,,,34569,,0.0696224495768547,,
,,0.001,34579,,,,
17,,,34579,,0.07217063009738922,,
,,0.001,34589,,,,
17,,,34589,,0.06994926184415817,,
,,0.001,34599,,,,
17,,,34599,,0.06852804124355316,,
,,0.001,34609,,,,
17,,,34609,,0.07234017550945282,,
,,0.001,34619,,,,
17,,,34619,,0.06811929494142532,,
,,0.001,34629,,,,
17,,,34629,,0.0700470358133316,,
,,0.001,34639,,,,
17,,,34639,,0.06774510443210602,,
,,0.001,34649,,,,
17,,,34649,,0.06891394406557083,,
,,0.001,34659,,,,
17,,,34659,,0.06865048408508301,,
,,0.001,34669,,,,
17,,,34669,,0.07016909867525101,,
,,0.001,34679,,,,
17,,,34679,,0.06932391971349716,,
,,0.001,34689,,,,
17,,,34689,,0.0673835352063179,,
,,0.001,34699,,,,
17,,,34699,,0.07295821607112885,,
,,0.001,34709,,,,
17,,,34709,,0.07004591822624207,,
,,0.001,34719,,,,
17,,,34719,,0.0694013237953186,,
,,0.001,34729,,,,
17,,,34729,,0.06750015169382095,,
,,0.001,34739,,,,
17,,,34739,,0.07046590000391006,,
,,0.001,34749,,,,
17,,,34749,,0.06853723526000977,,
,,0.001,34759,,,,
17,,,34759,,0.0682489350438118,,
,,0.001,34769,,,,
17,,,34769,,0.06724090874195099,,
,,0.001,34779,,,,
17,,,34779,,0.07205970585346222,,
,,0.001,34789,,,,
17,,,34789,,0.06791046261787415,,
,,0.001,34799,,,,
17,,,34799,,0.06893845647573471,,
,,0.001,34809,,,,
17,,,34809,,0.06935209035873413,,
,,0.001,34819,,,,
17,,,34819,,0.07145556807518005,,
,,0.001,34829,,,,
17,,,34829,,0.0675579160451889,,
,,0.001,34839,,,,
17,,,34839,,0.07194369286298752,,
,,0.001,34849,,,,
17,,,34849,,0.07259318232536316,,
,,0.001,34859,,,,
17,,,34859,,0.06926512718200684,,
,,0.001,34869,,,,
17,,,34869,,0.06887507438659668,,
,,0.001,34879,,,,
17,,,34879,,0.07202912867069244,,
,,0.001,34889,,,,
17,,,34889,,0.0669127032160759,,
,,0.001,34899,,,,
17,,,34899,,0.06921112537384033,,
,,0.001,34909,,,,
17,,,34909,,0.06882370263338089,,
,,0.001,34919,,,,
17,,,34919,,0.06896863877773285,,
,,0.001,34929,,,,
17,,,34929,,0.06923498958349228,,
,,0.001,34939,,,,
17,,,34939,,0.06775791198015213,,
,,0.001,34949,,,,
17,,,34949,,0.07139788568019867,,
,,0.001,34959,,,,
17,,,34959,,0.06942002475261688,,
,,0.001,34969,,,,
17,,,34969,,0.07249561697244644,,
,,0.001,34979,,,,
17,,,34979,,0.07328595966100693,,
,,0.001,34989,,,,
17,,,34989,,0.0679066851735115,,
,,0.001,34999,,,,
17,,,34999,,0.07180972397327423,,
,,0.001,35009,,,,
17,,,35009,,0.06743132323026657,,
,,0.001,35019,,,,
17,,,35019,,0.06612899899482727,,
,,0.001,35029,,,,
17,,,35029,,0.06746719032526016,,
,,0.001,35039,,,,
17,,,35039,,0.0682961568236351,,
,,0.001,35049,,,,
17,,,35049,,0.06974047422409058,,
,,0.001,35059,,,,
17,,,35059,,0.06944070011377335,,
,,0.001,35069,,,,
17,,,35069,,0.07192621380090714,,
,,0.001,35079,,,,
17,,,35079,,0.06968550384044647,,
,,0.001,35089,,,,
17,,,35089,,0.069968581199646,,
,,0.001,35099,,,,
17,,,35099,,0.07003854215145111,,
,,0.001,35109,,,,
17,,,35109,,0.07137162238359451,,
,,0.001,35119,,,,
17,,,35119,,0.07080318033695221,,
,,0.001,35129,,,,
17,,,35129,,0.07025596499443054,,
,,0.001,35139,,,,
17,,,35139,,0.06880147755146027,,
,,0.001,35149,,,,
17,,,35149,,0.07046673446893692,,
,,0.001,35159,,,,
17,,,35159,,0.07043509185314178,,
,,0.001,35169,,,,
17,,,35169,,0.06896191835403442,,
,,0.001,35179,,,,
17,,,35179,,0.06978613138198853,,
,,0.001,35189,,,,
17,,,35189,,0.06790103018283844,,
,,0.001,35199,,,,
17,,,35199,,0.07171127200126648,,
,,0.001,35209,,,,
17,,,35209,,0.07070858031511307,,
,,0.001,35219,,,,
17,,,35219,,0.07099536806344986,,
,,0.001,35229,,,,
17,,,35229,,0.06737716495990753,,
,,0.001,35239,,,,
17,,,35239,,0.06745772808790207,,
,,0.001,35249,,,,
17,,,35249,,0.06869050860404968,,
,,0.001,35259,,,,
17,,,35259,,0.07080283015966415,,
,,0.001,35269,,,,
17,,,35269,,0.06697043776512146,,
,,0.001,35279,,,,
17,,,35279,,0.07038506120443344,,
,,0.001,35289,,,,
17,,,35289,,0.06803146749734879,,
,,0.001,35299,,,,
17,,,35299,,0.06806210428476334,,
,,0.001,35309,,,,
17,,,35309,,0.06951850652694702,,
,,0.001,35319,,,,
17,,,35319,,0.07246527820825577,,
,,0.001,35329,,,,
17,,,35329,,0.0669560506939888,,
,,0.001,35339,,,,
17,,,35339,,0.06775148957967758,,
,,0.001,35349,,,,
17,,,35349,,0.06794260442256927,,
,,0.001,35359,,,,
17,,,35359,,0.06827159970998764,,
,,0.001,35369,,,,
17,,,35369,,0.06952394545078278,,
,,0.001,35379,,,,
17,,,35379,,0.06852180510759354,,
